first_name,last_name,price,above_100
Jon,Richardson,228.9881553,true
Jodi,Barker,186.7901087,true
Kimberly,Smith,249.6946237,true
Katelyn,Powell,286.0913746,true
Darlene,Campbell,152.9571051,true
Richard,Bell,160.3781123,true
Robert,Smith,62.70263171,
Joseph,Stewart,74.35668552,
Daniel,Lucero,102.0810613,true
Ryan,Walters,114.4732265,true
Michael,Odom,43.91591194,
Michelle,Butler,105.722563,true
Cody,Robinson,154.9119405,true
Michael,Pitts,53.42856145,
Tiffany,Hernandez,214.0604369,true
Rebecca,Strickland,38.29467258,
Mark,Ramirez,241.9738555,true
Sherry,Small,152.7660713,true
Shelly,Williams,221.4245776,true
Michelle,Keller,262.5278838,true
Lisa,Roberts,115.7557645,true
Melanie,Ross,74.70761463,
Mike,Murphy,265.9187873,true
Glenn,Sanders,188.7218607,true
Ashley,Sanchez,118.6813182,true
Jeffrey,Delacruz,31.4801582,
Daniel,Dunlap,44.62438446,
Carrie,Johnson,160.1955289,true
Julia,Foster,260.7671981,true
Holly,Johnson,290.2530168,true
Kayla,Clark,223.4503949,true
Brittany,Compton,92.55552084,
Diane,Stephens,293.5074748,true
Christian,Harris,209.3914164,true
Amanda,Zamora,120.9323007,true
Edward,Lara,166.4563545,true
Shawn,Walker,112.7988974,true
Edwin,Clark,27.98063607,
Cynthia,Wilkinson,171.8497265,true
Kristin,Long,286.9105519,true
James,Dixon,135.590514,true
Nielsen,MD,85.8518723,
Chad,Brown,8.233068361,
Megan,Saunders,48.14375897,
Dustin,Hobbs,292.8374502,true
Susan,Montgomery,95.59433319,
Sophia,Sandoval,261.8760882,true
Elizabeth,Gonzales,258.5404307,true
Tanya,Nolan,125.3731537,true
Edward,Thompson,59.52250002,
Alexis,Shelton,267.9887894,true
Charles,Hansen,145.462995,true
Lance,Williams,127.3057725,true
Rachel,Anthony,259.6155523,true
Sanchez,MD,210.0647424,true
Sara,Horton,28.40958591,
Rebecca,Jones,57.322012,
Jennifer,Johnson,246.6467396,true
Yvonne,Gonzalez,275.9306272,true
Kyle,Singh,217.2739348,true
Katie,Hahn,2.120783279,
Shannon,Berry,231.8598166,true
Jeffrey,Warren,86.65207578,
Terri,Cole,231.8812236,true
Michael,Brock,201.2818324,true
Aaron,Perez,284.7928204,true
Ronald,Wu,0.95116839,
Lee,Brown,239.3766466,true
Linda,Sullivan,203.38695,true
Patrick,Williams,299.519411,true
Kimberly,Young,202.6631629,true
Kari,Rodriguez,162.557345,true
Michael,Fowler,265.8440966,true
Margaret,Chambers,212.1076658,true
Aimee,Madden,196.639797,true
Holly,Wolfe,67.16853069,
Tran,DDS,103.3161214,true
Trevor,Hogan,109.3525188,true
Tracy,Gamble,186.3871693,true
Michael,Farley,155.9449595,true
Amanda,Cain,68.22191909,
Lori,Kim,117.1825105,true
Felicia,Price,285.8066318,true
Sanchez,MD,19.14688149,
Luke,Wright,230.5168178,true
Alison,Davis,126.1550153,true
David,Lopez,172.4235257,true
Brian,Miller,84.42771508,
Andrea,Fischer,268.9880767,true
Catherine,Mason,44.30034366,
Daniel,Myers,18.66063178,
Kathryn,Hendrix,99.0382132,
Marc,Scott,279.9541113,true
Jill,Estrada,179.4098818,true
Rebecca,Tran,126.7752908,true
Joseph,Williams,273.7695261,true
Kevin,Stewart,298.416266,true
Richard,Sullivan,201.1878786,true
Dana,Sampson,90.91367199,
Angie,Potter,204.4406052,true
Julie,Baker,34.67692462,
Danielle,Hall,37.33820227,
Kristine,Nelson,180.9262508,true
Mary,Hall,6.782032166,
Joanna,Roberts,199.6406206,true
Nathan,Taylor,207.1392596,true
Michael,Barnes,13.68109809,
Christina,Underwood,116.5161773,true
Felicia,Myers,287.6975493,true
Larry,Lopez,16.61856651,
Jordan,May,11.65407271,
Crystal,Brown,101.5668741,true
Douglas,Gonzalez,107.5396998,true
Karen,Gray,189.2375503,true
Jacob,Woods,4.081920897,
Susan,Moore,228.8835806,true
Amber,Munoz,183.8698007,true
Jennifer,Hall,169.1912912,true
Richard,English,168.3341532,true
Charles,Black,112.1253535,true
Alexander,Jackson,50.01153002,
Christopher,Gray,96.17028121,
John,Thornton,254.7283458,true
Jonathan,Bowman,218.7853199,true
Spencer,Perez,2.151846539,
Teresa,White,111.7279344,true
John,Williams,123.0944798,true
Neil,Riley,246.7643409,true
Denise,Ruiz,65.00153906,
Thomas,Edwards,137.5328738,true
Regina,Bright,149.5704216,true
Chelsea,Miller,100.324276,true
Francisco,Marsh,207.4256472,true
Robert,Phillips,152.7011187,true
Wayne,French,20.85794959,
Jose,Guerra,48.69371124,
Anderson,MD,135.3212421,true
Diana,Jenkins,12.61294669,
Jenna,Fernandez,16.25693711,
Steven,Fitzpatrick,284.8863229,true
Katherine,Garcia,64.86212139,
Jeanette,Nelson,223.2984239,true
Charles,Wolfe,135.9130174,true
Heather,Warner,83.57485722,
Noah,Martinez,56.01979629,
Michael,Massey,4.291572044,
Mitchell,Grant,201.6873037,true
Melanie,Smith,159.6133995,true
Katie,Collins,9.224829058,
David,Hernandez,15.73795069,
Brian,Hall,291.195074,true
Jamie,Smith,183.4614383,true
Linda,Cole,23.58916053,
Susan,Peterson,108.8496932,true
Crystal,Goodwin,178.4146496,true
Robert,Haynes,297.5987715,true
Cheryl,Dillon,72.07864028,
Ryan,Smith,187.4908782,true
Larry,Morris,184.1245114,true
Ashley,Colon,133.6017417,true
Sara,Harris,169.5768358,true
Maria,Morrow,293.8511797,true
Richard,Medina,45.80409081,
Jennifer,Schultz,191.2894497,true
Kelly,Jones,56.31030052,
Veronica,Fisher,252.7746212,true
Douglas,Frye,24.18765837,
John,Craig,206.3931048,true
Elizabeth,Smith,30.67902141,
Brandi,Smith,202.935586,true
Barry,Barrera,64.08297522,
Michelle,Davis,220.6267886,true
Julian,Gardner,75.06580067,
Lynn,Mercer,196.3225063,true
Marissa,Warner,153.0786777,true
Amber,Conway,224.3529359,true
Erica,Miller,106.1784601,true
Ryan,Pruitt,51.97864112,
Alyssa,Brown,258.8244502,true
Sherry,Barnett,128.6086706,true
Michael,Kramer,43.45006359,
Alexandra,Mckee,274.6453525,true
Allen,Ho,121.5568358,true
Samantha,Myers,143.163119,true
Nicole,Williams,197.1972072,true
Daniel,Gonzales,202.0498212,true
April,Tucker,145.7811635,true
Kathleen,Allen,244.1887714,true
Jessica,Robinson,74.86547769,
Jennifer,Butler,283.2608648,true
John,Gilbert,115.0086997,true
Chase,Reeves,190.6080952,true
Richard,Norton,43.98039159,
Benjamin,Anderson,196.5543482,true
Angela,Horne,224.6760591,true
Marvin,Dorsey,32.37840368,
Mitchell,Mccarthy,61.84373161,
Shelby,Johnson,228.5681076,true
Edward,Figueroa,22.89044277,
Carl,Davis,229.467514,true
Kathleen,Carlson,204.9459123,true
Thomas,Lozano,191.0344611,true
Mary,Kane,90.29688994,
Calvin,Sampson,25.64644247,
Cynthia,Rodgers,295.6550422,true
Alicia,Miller,57.05112596,
Carrie,Ramsey,57.21300316,
Brittany,Robles,106.8557156,true
Mary,Davis,274.3818893,true
Jeffery,Herrera,180.3159685,true
Charlene,Bennett,233.4323734,true
Christopher,Larson,16.953974,
Gloria,Swanson,164.6365239,true
Bradley,Shaw,288.3545798,true
Jennifer,Wells,46.92231009,
Stephanie,Payne,86.02971631,
Robert,Riley,149.7374205,true
Adam,Riley,294.1317942,true
Samantha,Gill,206.8349372,true
Cynthia,Davis,106.7347063,true
Alex,Bullock,243.1194681,true
Kristine,Hernandez,139.0242286,true
William,Miller,135.8292297,true
Scott,Vargas,290.3624988,true
John,Davis,151.5963629,true
Elizabeth,Johnson,56.69604084,
Haley,Gray,175.4636026,true
Mary,Fleming,283.5268289,true
Timothy,Fletcher,191.5815306,true
Daniel,Mata,237.7692333,true
Deborah,Richard,24.40669948,
Lisa,Perry,154.5315691,true
David,Mayer,235.3601721,true
Meghan,Williams,48.66705573,
Sara,Kim,18.18066557,
Jacob,Carr,288.3763767,true
Ryan,Aguilar,49.93268949,
Martha,Shah,211.0761118,true
Tina,George,196.8663123,true
John,Stewart,75.54847197,
Kimberly,Mcintosh,212.0369245,true
Hunter,Johnson,5.521596152,
Teresa,Gonzales,118.8170089,true
Richard,White,172.6051799,true
Michelle,Contreras,131.0619141,true
Eric,Wilkerson,125.2789998,true
Todd,Ross,30.56627344,
David,Byrd,255.3230084,true
Alice,Griffin,17.1094148,
Amanda,Henry,52.80410654,
Richard,Scott,190.7626035,true
Rachel,Short,209.4682743,true
Roberto,Reed,238.5348834,true
Karen,Bishop,250.9324619,true
Kimberly,Cannon,36.05866382,
Tara,Stone,242.4521046,true
Alexander,Jones,222.7853091,true
Monica,Mckee,153.0424143,true
Donald,Velez,116.9798213,true
Bennett,DVM,95.36196128,
James,Kelly,3.404080573,
Thomas,Pugh,229.9178715,true
Natalie,Thomas,249.1506403,true
Kelly,Henry,8.794748794,
Marvin,Ross,283.3202032,true
Johnny,Khan,36.82979468,
Tracey,Stewart,176.3571976,true
Chad,Reyes,118.9715967,true
Roger,Schmidt,216.5821402,true
Katherine,Santiago,247.8126233,true
Morgan,Grant,125.4293095,true
Katherine,Hernandez,104.8406536,true
Bradley,Schultz,236.5732716,true
Megan,Bender,230.030101,true
Soto,MD,256.2942357,true
Michael,Nelson,46.90079791,
Johnny,Salinas,267.6759202,true
Aaron,King,113.6461521,true
Dawn,Thompson,222.5901631,true
Katherine,Russell,191.3763028,true
Linda,Cannon,258.1438146,true
Katie,Sanchez,280.6144143,true
Sean,Hall,165.4549617,true
Jesse,Nguyen,299.2223405,true
Carol,Mcdonald,229.8438707,true
April,Levine,197.0064311,true
Wendy,Morales,80.41579675,
Steven,Harris,17.87138352,
Robert,Baker,205.5388256,true
Rebecca,Snow,166.9426449,true
Kevin,Vasquez,101.2600929,true
Jasmine,Turner,90.78989557,
Eugene,Kelly,259.8690637,true
Hayden,Jones,177.6094069,true
Lauren,Brown,123.7694882,true
Darren,Baldwin,193.5350016,true
Melissa,Dunn,292.6974674,true
Jeremy,Martinez,134.5767791,true
Erik,Murphy,242.6440419,true
Jason,Wilson,167.7644488,true
Michael,Jenkins,55.14744329,
Hector,Bush,287.648711,true
Brandon,Williams,118.2920445,true
Frank,Webb,37.71749722,
Cassandra,Bender,161.6774838,true
Veronica,Reed,290.0029202,true
Christina,Hayes,12.87802618,
James,Lopez,121.234295,true
Michael,Bishop,63.21393506,
Karen,Chambers,1.350690188,
Katie,Peterson,249.7308083,true
Samuel,Brown,107.7500445,true
Davis,Jr.,134.9836691,true
Michael,Frye,79.37795931,
Steven,Romero,42.27244785,
Molly,Villegas,90.15486368,
Barbara,Wilson,120.1990413,true
Maria,Ford,117.0118821,true
Wendy,Mendoza,78.26936903,
Jessica,Stevenson,36.5868559,
Jimmy,Torres,174.1771468,true
Luis,Bender,11.41095402,
Steven,Rhodes,199.6007811,true
Breanna,Acosta,231.1648218,true
Tyler,Murphy,102.5235927,true
Chelsea,Jones,77.2750633,
Ronald,Carroll,278.4580073,true
Michael,Mcdowell,272.6706491,true
Tammy,Jones,251.2208407,true
Madison,Gardner,115.392887,true
John,Cortez,84.4647357,
Molly,Garrett,169.0614301,true
Lacey,Henderson,130.2953323,true
David,Lee,241.3572729,true
Shelley,Jordan,184.8717366,true
James,Dalton,1.487647984,
Brandi,Carey,278.555597,true
Jose,Price,192.0424162,true
Larry,Moore,38.86170696,
Amber,Hanson,184.9978965,true
Matthew,Wood,82.29692586,
Laura,Stewart,104.9087612,true
Theodore,Santos,10.73014136,
Victor,Walls,50.67074799,
Kayla,Taylor,290.4631065,true
Bobby,Garcia,267.1637082,true
Darren,Perry,118.3077142,true
Kathy,Fernandez,43.03012379,
Ann,Brown,248.9959195,true
Victoria,Bowman,191.2112641,true
Kathleen,Schmidt,215.1072446,true
Jack,Jenkins,40.9290152,
Caitlin,Ferrell,3.637623693,
Thomas,Robinson,155.6875459,true
Tina,Murphy,137.1963833,true
Emily,Schultz,241.8761367,true
Michelle,Clark,228.1527518,true
Michael,Sims,142.2333659,true
Glass,DDS,229.9384508,true
Rhonda,Hinton,176.6581058,true
Natalie,Herrera,96.70920437,
Ashley,Morgan,159.2507418,true
Robert,Harris,225.2149852,true
Mark,Jones,30.03101374,
Bryan,Knox,295.2431054,true
Deanna,Hill,11.16813383,
Justin,Owens,114.5200091,true
William,Curtis,275.2931123,true
Nicole,Zhang,183.3759772,true
Denise,Peters,279.203519,true
Brian,Martinez,216.4382172,true
Katie,Williams,92.09179494,
Melissa,Sanchez,7.361219707,
Nathan,Smith,236.8686908,true
Elizabeth,Lloyd,221.2725681,true
Brian,Miller,220.5383654,true
Kevin,Lin,66.53655351,
Ryan,Lee,148.3049583,true
Rachel,Bates,47.63956008,
Tina,Le,288.3328227,true
Gregory,Wells,161.829558,true
Shelly,Archer,142.5609566,true
James,Love,146.0547623,true
Laura,Park,131.7416352,true
Diana,Williams,82.38285807,
Amy,Burke,77.89454537,
Aaron,Odom,210.1852942,true
Jack,Moreno,101.8517399,true
Sara,Huff,287.3478106,true
Kayla,Perry,258.4943401,true
Kimberly,Hernandez,204.7037518,true
David,Manning,255.6575012,true
Connie,Hudson,184.677313,true
Laura,Smith,241.0045613,true
Susan,Ward,220.2433369,true
Brandon,Smith,15.50742532,
Tara,Rush,261.3083818,true
Joshua,Smith,292.3935574,true
Eric,Ponce,241.2008493,true
Drew,Fowler,229.3811853,true
Dean,Taylor,143.2120593,true
Mary,Cox,83.1052533,
Christopher,Bernard,286.6231812,true
Victoria,Marshall,224.2248394,true
Gina,Cantrell,228.9263908,true
Lauren,Harris,115.2815907,true
Katherine,Williams,3.903225947,
Destiny,Carter,68.58714416,
Joshua,Murphy,290.7355659,true
Mary,Oconnell,2.617958432,
Ford,MD,207.097787,true
Dakota,Lewis,289.3924431,true
Hannah,Hardin,271.1658213,true
Tina,Romero,177.1903295,true
Kristen,Matthews,237.1213401,true
Kathleen,Riddle,291.0748243,true
Barry,Gomez,162.7130898,true
Samuel,Howell,40.61795942,
Laura,Lee,91.2972184,
Osborne,DVM,276.2792457,true
Sylvia,Guerra,182.9708966,true
Michael,Farrell,226.434126,true
Gregory,Andrews,49.7209537,
Nicole,Short,47.78145565,
Leonard,Cole,18.00912332,
Scott,Dean,251.8019575,true
Justin,Nichols,238.4065923,true
Daniel,Marquez,226.3370405,true
Curtis,Vasquez,118.5673861,true
Anthony,Miller,57.56305716,
Lori,Rowe,148.6442505,true
Melissa,Nash,21.07289451,
Michael,Moran,58.1888972,
Ann,Price,108.6046303,true
Chris,Morales,112.1832371,true
Linda,Barker,164.5778224,true
Brent,Erickson,206.3316885,true
Bradley,Mercer,99.10333147,
Roger,Mercado,60.21976,
Steven,Smith,41.04648541,
John,Melendez,175.5432774,true
Kevin,Bailey,141.1731978,true
Lauren,Pace,132.254521,true
Suzanne,Ruiz,121.2499485,true
Jimmy,Brandt,281.8863338,true
Crystal,Patterson,257.9788502,true
Marie,Keller,262.8692979,true
Brent,Douglas,241.451928,true
Timothy,Yoder,35.82015687,
Bobby,Brown,258.2177753,true
Matthew,Lindsey,196.1645222,true
Ashley,Horn,253.3056053,true
Michael,Crane,130.2061163,true
Steven,Moses,37.5692067,
Sabrina,Caldwell,207.9643308,true
Peter,Rodriguez,44.33692459,
Thomas,Santos,50.78965717,
Christopher,Moses,7.94708955,
Christina,Macdonald,70.69107175,
Anne,Moyer,39.00052557,
Christopher,Miller,73.74952425,
Evans,MD,49.99389681,
Michael,Hoffman,292.8145514,true
Christina,Parker,60.60489275,
Allen,Yang,103.9732013,true
William,Craig,132.2624236,true
Natalie,Lawrence,73.08691353,
Leslie,Phillips,54.08477102,
Kelsey,Blanchard,233.6669049,true
Justin,Romero,291.7992113,true
Christopher,Robertson,155.3487848,true
Don,Soto,123.4344278,true
Amanda,Carter,196.1284592,true
Rebecca,Miller,253.1359775,true
Susan,King,290.4352343,true
Nichole,Kim,197.4409594,true
Jennifer,Brennan,6.431798316,
Marissa,Salas,266.4653648,true
Leslie,Soto,257.3917063,true
Christopher,Romero,265.8734427,true
Catherine,Smith,121.6244263,true
Casey,Sparks,223.4332008,true
Bass,DDS,9.330745568,
Andrew,Freeman,30.81235103,
Kristi,Phillips,98.29957713,
Lisa,Harvey,51.90383153,
Molly,Stevens,114.4886036,true
Heather,Logan,287.6413525,true
Michelle,Ferrell,237.9257311,true
Ashley,Carter,0.936111768,
Cathy,Rodriguez,271.2089008,true
Curtis,King,174.132933,true
Kevin,White,134.2767376,true
Joan,Bennett,53.8272744,
Christine,Townsend,146.9949922,true
Jeremy,Smith,52.45978554,
Robert,Brooks,215.3898417,true
Riley,Sims,7.442438306,
Michael,Barnett,70.13114802,
Julie,Lewis,225.2868054,true
Madison,Collins,289.4075662,true
Sheila,Roberts,88.01796542,
Sandy,Logan,152.8334934,true
Lisa,Sanders,224.6847231,true
Alan,Carrillo,82.52795012,
Bryan,Gonzalez,292.3499164,true
Tony,Campbell,227.561663,true
Tricia,Diaz,226.8505284,true
Thomas,Bautista,172.7340191,true
Leah,Adams,262.4695697,true
Sarah,Garcia,142.5806502,true
Samuel,Kelly,74.13104205,
Donald,Davis,40.42276057,
Jason,Clayton,46.44294936,
Steven,Johnson,56.81280976,
Mark,Harrington,34.55409068,
Sarah,Johnston,250.2748339,true
Eric,Mclean,10.03112018,
Andrea,Wallace,275.3752429,true
Jessica,Nash,299.7879919,true
Sherry,Washington,172.7116335,true
Christopher,Mcdonald,160.4626889,true
Amber,Frey,34.95023661,
Paul,Hernandez,289.54596,true
Caitlin,Wolfe,133.492204,true
Linda,Moore,109.111364,true
Emily,Kennedy,184.3424333,true
Johnathan,Roberts,240.0671106,true
Sheila,Meyer,8.951606401,
John,Miller,12.77698288,
Brian,Taylor,206.1072212,true
April,Johnson,44.6390832,
Jacqueline,Roberts,257.7600617,true
Deborah,Mullins,8.12478078,
John,Morales,282.1522774,true
Sara,Knight,69.11948653,
Nicholas,Jones,147.9903376,true
Melissa,Smith,137.9024249,true
Bush,DDS,240.3544329,true
Amanda,Haynes,254.4947747,true
Mark,Scott,217.3465903,true
Briana,Stout,284.9232772,true
Adriana,Hernandez,137.0553969,true
Savannah,Owens,114.1584941,true
Darrell,Miller,235.3969844,true
Kathleen,Cole,9.458820417,
Debra,Greene,17.70913105,
Miranda,Thomas,209.7660576,true
Miranda,Grimes,30.16987175,
Robert,Murray,45.25530846,
Emily,Jimenez,68.1519902,
Sarah,Nelson,142.596694,true
Brandon,Howard,116.9178374,true
Anita,Morton,174.457653,true
Tanya,Gomez,141.9566503,true
Brenda,Ramirez,182.4741505,true
William,Kim,59.61513307,
Jade,Larsen,15.48445606,
Dale,Aguilar,285.8782325,true
Mary,Parsons,97.64927001,
Juan,Walker,282.0439499,true
Andres,Davis,132.0528361,true
Amy,Brock,216.5909999,true
Melissa,Spencer,204.3219184,true
Michael,Conner,254.2036086,true
Christina,Norman,240.0086072,true
Claudia,Powell,138.3167093,true
Christopher,Smith,149.8776682,true
Jason,Reyes,201.3017033,true
Teresa,Powers,74.94864624,
Jordan,Owens,173.401528,true
Brianna,Strickland,109.3849184,true
Henry,Newton,15.91650852,
Brittney,Salinas,185.2157693,true
Susan,Burton,81.35297731,
Autumn,Anderson,174.8502372,true
Philip,Craig,181.8033289,true
Rickey,Hansen,98.17265482,
Kenneth,Mitchell,179.2692812,true
Jasmine,Trevino,154.8928435,true
James,Gomez,236.1900572,true
Steven,Barnes,164.3447039,true
Sara,Lawrence,191.9729896,true
Moore,DVM,69.55864829,
Chris,Sanchez,126.8762688,true
James,Lamb,37.85686768,
Blake,Cox,298.8918376,true
Brandon,Oliver,65.84316068,
Kelly,Olsen,222.0802502,true
Lisa,Obrien,270.5941753,true
Deanna,Barnes,235.8003193,true
David,Knight,98.60176629,
Eric,David,172.0130782,true
Darryl,Williams,189.9482256,true
Anne,Kaiser,258.0337148,true
Carol,Richards,190.318127,true
Thomas,Maldonado,210.4936581,true
Darrell,Cruz,170.6959452,true
Samuel,Gamble,290.1099943,true
April,Sanchez,102.8351234,true
David,Lee,195.6380897,true
Mark,Mejia,173.3984404,true
Nicholas,Wright,227.7511124,true
Christine,Hartman,234.5346037,true
Janet,Hill,286.8428279,true
Jenkins,DDS,260.1018091,true
Mark,Walker,45.77623322,
Timothy,Dominguez,265.5623076,true
Leslie,Gonzalez,104.2987158,true
Holly,Hayes,285.3167468,true
Shannon,Long,222.0673193,true
Jermaine,Hardy,284.016214,true
Billy,Thomas,27.27240575,
Donna,Terry,53.96477596,
Jaclyn,Chapman,88.93037911,
Jasmine,Cox,151.4569239,true
Elizabeth,Hart,38.68523088,
Meagan,Evans,272.1712792,true
Peter,Sanchez,247.0602127,true
Dana,Thomas,37.55489655,
Teresa,Mitchell,231.9671744,true
Jacob,Owen,49.72549797,
Shane,Torres,149.5737923,true
John,White,77.22075242,
Kelsey,Martinez,170.0811675,true
Janice,Perez,24.59091168,
James,Villanueva,111.5952386,true
Courtney,Hill,6.800844262,
Melissa,Sheppard,123.7519935,true
Stephen,White,67.51070528,
Lisa,Coleman,181.6647198,true
Jason,Wade,146.2111588,true
Erik,Davis,94.92569272,
Daniel,Lewis,277.7485292,true
Robert,Fields,16.37108763,
Anthony,Shelton,202.2632792,true
Peter,Peterson,234.8693175,true
Terrence,Bradford,254.5353893,true
Matthew,Nguyen,47.23286495,
Carla,Martinez,256.6695396,true
Eric,West,77.79960818,
Holly,Wade,260.2171145,true
Andrea,Ward,50.27717472,
Hannah,Miller,223.6212889,true
Kimberly,Watkins,257.0239545,true
Mark,Cherry,98.31182013,
Mary,Randolph,214.9546964,true
John,Smith,294.2648213,true
Katherine,Frazier,34.99886485,
Matthew,Carey,191.4857475,true
Sean,Burgess,258.5043923,true
Kelli,Turner,95.2135178,
Beth,Davis,34.80998376,
Robert,Terrell,225.9658712,true
Taylor,Ochoa,104.6704332,true
John,Vasquez,108.0586544,true
Peter,Castillo,66.74884988,
Samantha,Aguilar,250.0921613,true
Tyler,Daugherty,20.54925846,
Michael,Lee,206.7975748,true
Destiny,Black,81.46505362,
Stephanie,Mitchell,9.182266696,
Phillip,Mckenzie,87.42143441,
Patrick,Carter,255.5657465,true
Matthew,Mccall,297.2237005,true
Misty,Ramsey,4.357155154,
Valerie,Clark,46.47167637,
Michael,Matthews,206.7506035,true
Laura,Garrett,107.2507587,true
David,Young,55.31246503,
Ryan,Jones,138.2401887,true
Sean,Mcdonald,243.0893356,true
Seth,Lopez,204.9479853,true
Daniel,Hickman,94.57711685,
Robin,Graves,226.5276903,true
Brian,Rodriguez,14.27094221,
Rebecca,Stevenson,123.7408357,true
Michaela,Taylor,203.3017015,true
Erin,King,164.6932972,true
Jennifer,Hale,100.7080296,true
Jennifer,Williams,227.2308984,true
Sharon,Webster,51.55698968,
Evelyn,Adams,287.9265004,true
Melissa,Mclean,291.9315132,true
Sean,Martinez,190.0703558,true
Nancy,Williams,83.32900671,
Cheryl,Richards,273.5303346,true
Eduardo,Martinez,222.7764247,true
Michael,Stephens,257.9567815,true
Kimberly,Noble,83.59244384,
Matthew,Williams,71.38662332,
Pham,DVM,218.0846739,true
Kristen,Smith,155.6247878,true
Steven,Lawrence,69.32352649,
Paul,Jacobs,167.0160187,true
Sara,Bradley,253.480513,true
Daniel,Craig,138.1661193,true
Christina,Navarro,67.41097356,
Adam,Murray,87.83119132,
Kendra,Floyd,71.46870255,
Derek,Carter,170.7240111,true
Billy,Stanley,269.7916179,true
Cassandra,Evans,254.7126821,true
Jason,Phillips,22.62397438,
Dustin,Hernandez,275.6218974,true
Frank,Bright,294.4558286,true
Angela,Tucker,184.2201209,true
Emily,Wallace,193.9826936,true
Megan,Figueroa,39.3923425,
James,Sherman,66.91902542,
Margaret,Jacobs,202.824745,true
Lori,Gonzales,53.29813449,
Brian,Johnson,37.1747744,
Thomas,Atkins,49.27403184,
Linda,Diaz,176.150284,true
Jeffery,Freeman,281.5264164,true
Angela,Martin,219.9420069,true
Jeremy,Wilson,0.029835416,
John,Holland,138.4307779,true
John,Kim,164.6080624,true
Dakota,Greene,62.91608407,
Shirley,Cline,54.78392489,
Wendy,Murphy,245.1789281,true
Richard,Jones,144.2647572,true
John,Nguyen,276.2868597,true
Theresa,Moran,298.195593,true
Rebecca,Christensen,277.4598941,true
Daniel,Bird,201.0109313,true
Derek,Jones,77.67873924,
Tracy,Williams,104.3004738,true
Joshua,Young,83.56359155,
Pamela,Clements,212.9839496,true
Jared,Watson,71.23465669,
Thomas,MD,246.6624947,true
Robert,Morris,99.09374401,
Maria,Wallace,122.5676727,true
Meagan,Brown,31.33352755,
Thomas,Burke,88.26128869,
Jamie,Avila,65.74925169,
Benjamin,Sanchez,30.76415227,
Makayla,Gibson,280.8317366,true
Olivia,Little,25.49903511,
Michael,Knight,231.2226525,true
Amy,Huffman,110.9082825,true
John,Martinez,106.8635524,true
Jordan,Chang,122.6339418,true
Ryan,Carpenter,124.1593153,true
Mary,Simmons,182.6302267,true
Jonathan,Bender,131.4553576,true
Jorge,Ross,27.77878665,
Adrian,Wright,94.12946526,
Lisa,Merritt,250.6473481,true
Robert,Murray,117.0024227,true
Lori,Cantu,162.4792252,true
Emma,Burgess,70.63762139,
David,Peterson,150.7444779,true
Michael,Dean,17.64192503,
Leslie,Valdez,166.4180965,true
James,Tran,163.8516745,true
David,Blackwell,222.091393,true
Brandi,Vazquez,107.4489254,true
Larry,Dillon,144.2092941,true
Steven,Wolfe,272.7713019,true
Edwin,Ferguson,233.3239715,true
Sylvia,Kelly,9.728770867,
Sandra,Acosta,295.8603685,true
Lori,Robinson,123.3599403,true
Heather,Glass,149.8567324,true
Connor,Ortiz,123.1597329,true
Anna,Sanchez,147.223699,true
Joseph,Anderson,235.9621587,true
Daniel,Martinez,234.1251341,true
Jennifer,Lutz,133.7514086,true
Todd,Ware,249.9434311,true
Kristina,Becker,38.78643125,
Matthew,Brown,51.44266605,
Casey,Gonzalez,256.7134686,true
Tony,Nichols,188.1164447,true
Taylor,Bruce,157.0873757,true
Levi,Daniels,171.3137273,true
Kelly,Hall,94.06369019,
Rebecca,Ruiz,147.1208853,true
Melissa,Nguyen,217.7422448,true
Brian,Ryan,52.63615743,
Pam,King,73.56157369,
Paul,Schneider,158.7509935,true
Beth,Hooper,210.020793,true
Kimberly,Smith,100.2765336,true
Kyle,Atkins,220.3254636,true
Vanessa,Zamora,274.8929551,true
Derrick,Liu,20.52289207,
Ryan,Lawrence,173.7814374,true
Robert,Kelly,214.1399887,true
Evan,Mills,186.2733144,true
Richard,Joseph,222.8912399,true
William,Allen,88.30391475,
Wesley,Jackson,248.1262062,true
Scott,Jenkins,255.5120112,true
Mathew,Mitchell,30.87279374,
Carrie,Williams,165.4031514,true
Mark,Rivera,218.4303481,true
Michael,Deleon,216.0516157,true
Kelly,Garcia,207.4990817,true
Tammy,Cook,49.37121772,
Mary,Bradford,89.16975595,
Nicole,Ramsey,11.79982443,
Jill,Giles,126.1211441,true
Michael,Ortiz,77.73457941,
Cheryl,Alvarez,156.4129009,true
Heather,Flores,261.7760641,true
Andrew,Roberts,88.04939518,
Sheila,Bell,223.3242531,true
James,Cabrera,264.1622182,true
Crystal,Briggs,67.479351,
Joseph,Russell,71.90455869,
Julie,Lewis,99.91403488,
Rebecca,Green,107.3638192,true
Aaron,Kerr,56.44951929,
Samantha,Hodges,192.4570911,true
Eileen,Rivera,166.230344,true
Sarah,Holland,99.11927662,
Anita,Armstrong,255.8518534,true
Brenda,Cox,268.020682,true
Miranda,Elliott,155.7675122,true
Cameron,Fowler,3.259515295,
Timothy,Martinez,169.7129372,true
Scott,Webb,69.81519471,
Susan,Campos,91.62696793,
Robert,Mcintosh,115.505771,true
Ashley,Hanson,17.13682586,
Loretta,Thomas,136.4436312,true
Arnold,MD,191.0647946,true
